timestamp,state,action,reward,old_q,new_q,max_future_q
2026-04-27 20:29:48.921888,S2,naik,15,84.26475412724356,96.28572536722004,103.67410734132946
2026-04-27 20:30:53.184875,S4,tetap,8,90.1245342954771,89.61830758070326,90.1245342954771
2026-04-27 20:33:39.185197,S4,tetap,8,89.61830758070326,89.13739220166809,89.61830758070326
2026-04-27 20:34:37.132363,S5,naik,15,103.67410734132946,106.2083993831402,104.15854602772329
2026-04-27 20:40:47.905355,S7,tetap,8,98.4353178295577,97.51355193807981,98.4353178295577
2026-04-27 21:08:53.420914,S2,turun,2,60.75232563496998,74.704739232734,96.28572536722004
2026-04-27 21:09:31.781788,S2,naik,15,96.28572536722004,103.43664240602311,106.2083993831402
2026-04-27 21:14:17.969305,S2,naik,15,103.43664240602311,107.01210092542465,106.2083993831402
